"customerid","last_purcahsed_day","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"12562.0","1","4936","7","3781.74",5,5,5,"555","Champion"
"13365.0","1","4936","3","2191.22",5,3,5,"535","Loyal Customer"
"14329.0","1","4936","14","4928.74",5,5,5,"555","Champion"
"17293.0","1","4936","9","1875.11",5,5,4,"554","Champion"
"16169.0","1","4936","4","1822.97",5,4,4,"544","Champion"
"12664.0","1","4936","10","4863.88",5,5,5,"555","Champion"
"16496.0","1","4936","4","1562.22",5,4,4,"544","Champion"
"16376.0","1","4936","3","977.52",5,3,4,"534","Loyal Customer"
"14146.0","1","4936","6","2949.57",5,4,5,"545","Champion"
"14243.0","1","4936","14","2535.88",5,5,5,"555","Champion"
"15101.0","1","4936","3","310.03",5,3,2,"532","Loyal Customer"
"14853.0","1","4936","3","463.05",5,3,2,"532","Loyal Customer"
"15544.0","1","4936","11","3542.51",5,5,5,"555","Champion"
"17014.0","1","4936","4","565.58",5,4,3,"543","Loyal Customer"
"17450.0","1","4936","55","187482.17",5,5,5,"555","Champion"
"13854.0","1","4936","29","8025.02",5,5,5,"555","Champion"
"14309.0","1","4936","10","2319.68",5,5,5,"555","Champion"
"17381.0","1","4936","30","20272.43",5,5,5,"555","Champion"
"18077.0","1","4936","11","2633.01",5,5,5,"555","Champion"
"17063.0","1","4936","11","1421.59",5,5,4,"554","Champion"
"14178.0","1","4936","7","1620.93",5,5,4,"554","Champion"
"17768.0","1","4936","3","2273.18",5,3,5,"535","Loyal Customer"
"15060.0","1","4936","4","303.09",5,4,2,"542","Loyal Customer"
"12901.0","1","4936","36","16293.10",5,5,5,"555","Champion"
"13971.0","1","4936","11","2702.22",5,5,5,"555","Champion"
"14287.0","1","4936","4","151.23",5,4,1,"541","Loyal Customer"
"15687.0","1","4936","11","2981.50",5,5,5,"555","Champion"
"14960.0","1","4936","2","221.27",5,2,1,"521","Potential Loyalist"
"13509.0","1","4936","7","979.72",5,5,4,"554","Champion"
"13310.0","1","4936","6","1083.63",5,4,4,"544","Champion"
"15500.0","1","4936","4","1131.56",5,4,4,"544","Champion"
"12572.0","1","4936","3","1004.72",5,3,4,"534","Loyal Customer"
"15745.0","1","4936","6","1071.24",5,4,4,"544","Champion"
"14262.0","1","4936","8","2618.23",5,5,5,"555","Champion"
"15434.0","1","4936","6","997.48",5,4,4,"544","Champion"
"17321.0","1","4936","2","700.86",5,2,3,"523","Potential Loyalist"
"15563.0","1","4936","7","1319.69",5,4,4,"544","Champion"
"17576.0","1","4936","22","3457.78",5,5,5,"555","Champion"
"14732.0","1","4936","10","2686.34",5,5,5,"555","Champion"
"14047.0","1","4936","7","1290.01",5,4,4,"544","Champion"
"17566.0","1","4936","2","901.21",5,2,3,"523","Potential Loyalist"
"14804.0","1","4936","1","353.27",5,1,2,"512","Potential Loyalist"
"13953.0","2","4935","7","3515.68",5,5,5,"555","Champion"
"13183.0","2","4935","9","3957.78",5,5,5,"555","Champion"
"18097.0","2","4935","7","2692.85",5,5,5,"555","Champion"
"17386.0","2","4935","6","2686.42",5,4,5,"545","Champion"
"13297.0","2","4935","4","2089.85",5,4,5,"545","Champion"
"14292.0","2","4935","14","4819.33",5,5,5,"555","Champion"
"15570.0","2","4935","13","4109.97",5,5,5,"555","Champion"
"17157.0","2","4935","3","306.55",5,3,2,"532","Loyal Customer"
"12700.0","2","4935","6","4867.99",5,4,5,"545","Champion"
"17183.0","2","4935","8","3286.91",5,5,5,"555","Champion"
"14428.0","2","4935","7","1230.14",5,5,4,"554","Champion"
"13884.0","2","4935","6","781.30",5,4,3,"543","Loyal Customer"
"12359.0","2","4935","6","6245.53",5,4,5,"545","Champion"
"14688.0","2","4935","27","5107.38",5,5,5,"555","Champion"
"14023.0","2","4935","2","584.07",5,2,3,"523","Potential Loyalist"
"14092.0","2","4935","17","4063.10",5,5,5,"555","Champion"
"13309.0","2","4935","5","1456.79",5,4,4,"544","Champion"
"12695.0","2","4935","4","582.10",5,4,3,"543","Loyal Customer"
"12465.0","2","4935","3","733.89",5,3,3,"533","Loyal Customer"
"16359.0","2","4935","12","1460.37",5,5,4,"554","Champion"
"16899.0","2","4935","6","1281.56",5,4,4,"544","Champion"
"12856.0","2","4935","8","2162.68",5,5,5,"555","Champion"
"16333.0","2","4935","22","26626.80",5,5,5,"555","Champion"
"15769.0","2","4935","29","51823.72",5,5,5,"555","Champion"
"14250.0","2","4935","3","1904.05",5,3,4,"534","Loyal Customer"
"13780.0","2","4935","2","360.01",5,3,2,"532","Loyal Customer"
"18245.0","2","4935","8","2507.56",5,5,5,"555","Champion"
"12704.0","2","4935","10","2220.84",5,5,5,"555","Champion"
"14897.0","2","4935","4","1366.38",5,4,4,"544","Champion"
"12762.0","2","4935","2","1898.52",5,3,4,"534","Loyal Customer"
"17584.0","2","4935","3","1227.30",5,3,4,"534","Loyal Customer"
"16474.0","2","4935","11","1811.47",5,5,4,"554","Champion"
"18282.0","2","4935","3","176.60",5,3,1,"531","Loyal Customer"
"13458.0","2","4935","22","9537.92",5,5,5,"555","Champion"
"15271.0","2","4935","16","2485.82",5,5,5,"555","Champion"
"15539.0","2","4935","1","538.46",5,2,3,"523","Potential Loyalist"
"14594.0","2","4935","2","379.83",5,3,2,"532","Loyal Customer"
"12668.0","2","4935","6","3743.18",5,4,5,"545","Champion"
"13352.0","2","4935","2","389.28",5,3,2,"532","Loyal Customer"
"12962.0","2","4935","2","266.39",5,2,2,"522","Potential Loyalist"
"18174.0","2","4935","1","104.00",5,1,1,"511","Potential Loyalist"
"12364.0","2","4935","4","1313.10",5,4,4,"544","Champion"
"15078.0","2","4935","38","9623.35",5,5,5,"555","Champion"
"14895.0","2","4935","24","11020.26",5,5,5,"555","Champion"
"13868.0","2","4935","2","3192.54",5,3,5,"535","Loyal Customer"
"16038.0","2","4935","4","454.33",5,4,2,"542","Loyal Customer"
"12970.0","2","4935","4","452.24",5,4,2,"542","Loyal Customer"
"13017.0","2","4935","1","204.00",5,1,1,"511","Potential Loyalist"
"12684.0","2","4935","7","2283.63",5,5,5,"555","Champion"
"16759.0","2","4935","4","772.84",5,4,3,"543","Loyal Customer"
"16103.0","2","4935","6","1429.64",5,4,4,"544","Champion"
"14560.0","2","4935","24","2174.18",5,5,5,"555","Champion"
"16440.0","2","4935","5","3640.67",5,4,5,"545","Champion"
"17086.0","2","4935","6","2050.08",5,4,5,"545","Champion"
"17686.0","2","4935","7","5739.46",5,5,5,"555","Champion"
"14493.0","2","4935","7","2362.84",5,5,5,"555","Champion"
"14788.0","2","4935","2","679.44",5,3,3,"533","Loyal Customer"
"16989.0","2","4935","6","1133.25",5,4,4,"544","Champion"
"14031.0","2","4935","23","14634.64",5,5,5,"555","Champion"
"13495.0","2","4935","6","1990.12",5,4,4,"544","Champion"
"13969.0","2","4935","20","8986.69",5,5,5,"555","Champion"
"17495.0","2","4935","2","497.56",5,2,3,"523","Potential Loyalist"
"17567.0","2","4935","10","4012.56",5,5,5,"555","Champion"
"12587.0","2","4935","1","144.00",5,1,1,"511","Potential Loyalist"
"15123.0","2","4935","2","2199.31",5,2,5,"525","Potential Loyalist"
"12536.0","2","4935","5","4106.82",5,4,5,"545","Champion"
"14865.0","2","4935","2","52.20",5,3,1,"531","Loyal Customer"
"17221.0","2","4935","2","335.13",5,3,2,"532","Loyal Customer"
"13705.0","2","4935","3","711.86",5,3,3,"533","Loyal Customer"
"18055.0","2","4935","11","6752.14",5,5,5,"555","Champion"
"18144.0","2","4935","12","2888.75",5,5,5,"555","Champion"
"13560.0","2","4935","1","174.37",5,1,1,"511","Potential Loyalist"
"17942.0","2","4935","1","77.50",5,2,1,"521","Potential Loyalist"
"15547.0","2","4935","14","4954.84",5,5,5,"555","Champion"
"14126.0","2","4935","4","643.63",5,4,3,"543","Loyal Customer"
"16931.0","4","4933","21","4604.22",5,5,5,"555","Champion"
"17954.0","4","4933","16","2295.37",5,5,5,"555","Champion"
"13596.0","4","4933","2","697.04",5,2,3,"523","Potential Loyalist"
"13736.0","4","4933","3","724.00",5,3,3,"533","Loyal Customer"
"17114.0","4","4933","10","747.22",5,5,3,"553","Loyal Customer"
"13822.0","4","4933","2","632.00",5,3,3,"533","Loyal Customer"
"12952.0","4","4933","5","1382.84",5,4,4,"544","Champion"
"15773.0","4","4933","1","635.68",5,2,3,"523","Potential Loyalist"
"14354.0","4","4933","2","163.62",5,3,1,"531","Loyal Customer"
"14658.0","4","4933","2","247.15",5,2,2,"522","Potential Loyalist"
"17173.0","4","4933","9","3755.65",5,5,5,"555","Champion"
"13808.0","4","4933","5","1747.66",5,4,4,"544","Champion"
"13838.0","4","4933","4","691.73",5,4,3,"543","Loyal Customer"
"13153.0","4","4933","1","486.22",5,2,3,"523","Potential Loyalist"
"14102.0","4","4933","8","1314.73",5,5,4,"554","Champion"
"17618.0","4","4933","3","971.58",5,3,4,"534","Loyal Customer"
"13630.0","4","4933","11","1995.68",5,5,4,"554","Champion"
"16561.0","4","4933","2","511.12",5,2,3,"523","Potential Loyalist"
"16988.0","4","4933","1","126.12",5,1,1,"511","Potential Loyalist"
"16905.0","4","4933","8","3085.48",5,5,5,"555","Champion"
"14720.0","4","4933","3","663.81",5,3,3,"533","Loyal Customer"
"13704.0","4","4933","10","2295.31",5,5,5,"555","Champion"
"13558.0","4","4933","4","605.06",5,4,3,"543","Loyal Customer"
"17131.0","4","4933","5","2463.17",5,4,5,"545","Champion"
"13956.0","4","4933","5","1026.42",5,4,4,"544","Champion"
"12490.0","4","4933","10","5417.93",5,5,5,"555","Champion"
"17827.0","4","4933","5","1995.46",5,4,4,"544","Champion"
"12724.0","4","4933","4","1031.41",5,4,4,"544","Champion"
"12673.0","4","4933","2","610.52",5,3,3,"533","Loyal Customer"
"13435.0","4","4933","9","3794.49",5,5,5,"555","Champion"
"13319.0","4","4933","36","10664.34",5,5,5,"555","Champion"
"16535.0","4","4933","1","593.75",5,2,3,"523","Potential Loyalist"
"14583.0","4","4933","5","1052.55",5,4,4,"544","Champion"
"14456.0","4","4933","14","3047.63",5,5,5,"555","Champion"
"12719.0","4","4933","3","608.10",5,3,3,"533","Loyal Customer"
"17858.0","4","4933","12","5155.66",5,5,5,"555","Champion"
"17750.0","4","4933","9","1797.57",5,5,4,"554","Champion"
"12827.0","4","4933","3","430.15",5,3,2,"532","Loyal Customer"
"17936.0","4","4933","1","389.84",5,2,2,"522","Potential Loyalist"
"16283.0","4","4933","7","1531.51",5,5,4,"554","Champion"
"16438.0","4","4933","5","798.35",5,4,3,"543","Loyal Customer"
"18065.0","4","4933","15","2380.08",5,5,5,"555","Champion"
"15867.0","4","4933","16","3797.79",5,5,5,"555","Champion"
"16326.0","4","4933","15","3085.96",5,5,5,"555","Champion"
"17629.0","4","4933","9","1784.12",5,5,4,"554","Champion"
"16033.0","4","4933","27","8727.61",5,5,5,"555","Champion"
"12560.0","4","4933","4","2101.39",5,4,5,"545","Champion"
"12628.0","5","4932","4","769.61",5,4,3,"543","Loyal Customer"
"17426.0","5","4932","7","5022.26",5,5,5,"555","Champion"
"17676.0","5","4932","7","1383.27",5,5,4,"554","Champion"
"14931.0","5","4932","6","964.68",5,4,4,"544","Champion"
"18180.0","5","4932","6","1843.75",5,4,4,"544","Champion"
"12381.0","5","4932","6","1803.96",5,4,4,"544","Champion"
"18015.0","5","4932","1","120.03",5,1,1,"511","Potential Loyalist"
"16500.0","5","4932","6","400.86",5,4,2,"542","Loyal Customer"
"16600.0","5","4932","6","813.52",5,4,3,"543","Loyal Customer"
"16910.0","5","4932","8","1510.06",5,5,4,"554","Champion"
"15621.0","5","4932","6","1158.77",5,4,4,"544","Champion"
"12782.0","5","4932","6","2273.32",5,4,5,"545","Champion"
"17090.0","5","4932","8","2041.85",5,5,5,"555","Champion"
"13079.0","5","4932","5","220.10",5,4,1,"541","Loyal Customer"
"15392.0","5","4932","5","1515.73",5,4,4,"544","Champion"
"16682.0","5","4932","5","1028.00",5,4,4,"544","Champion"
"16360.0","5","4932","8","3411.69",5,5,5,"555","Champion"
"12913.0","5","4932","5","2483.63",5,4,5,"545","Champion"
"12994.0","5","4932","5","902.22",5,4,3,"543","Loyal Customer"
"16379.0","5","4932","5","2131.90",5,4,5,"545","Champion"
"14083.0","5","4932","9","1018.43",5,5,4,"554","Champion"
"12367.0","5","4932","1","168.90",5,1,1,"511","Potential Loyalist"
"14696.0","5","4932","9","2070.97",5,5,5,"555","Champion"
"14546.0","5","4932","9","2487.02",5,5,5,"555","Champion"
"14608.0","5","4932","4","1785.15",5,4,4,"544","Champion"
"14649.0","5","4932","4","1417.29",5,4,4,"544","Champion"
"13305.0","5","4932","10","2000.86",5,5,4,"554","Champion"
"15145.0","5","4932","4","1194.73",5,4,4,"544","Champion"
"17218.0","5","4932","10","1960.72",5,5,4,"554","Champion"
"15628.0","5","4932","10","2865.64",5,5,5,"555","Champion"
"17383.0","5","4932","1","199.29",5,1,1,"511","Potential Loyalist"
"16513.0","5","4932","4","874.59",5,4,3,"543","Loyal Customer"
"17006.0","5","4932","4","781.78",5,4,3,"543","Loyal Customer"
"16873.0","5","4932","10","7066.31",5,5,5,"555","Champion"
"16057.0","5","4932","10","2140.22",5,5,5,"555","Champion"
"15031.0","5","4932","4","668.14",5,4,3,"543","Loyal Customer"
"13126.0","5","4932","10","2056.29",5,5,5,"555","Champion"
"15550.0","5","4932","4","575.63",5,4,3,"543","Loyal Customer"
"18044.0","5","4932","11","2085.65",5,5,5,"555","Champion"
"15932.0","5","4932","11","2461.85",5,5,5,"555","Champion"
"17579.0","5","4932","4","440.20",5,4,2,"542","Loyal Customer"
"15033.0","5","4932","11","2571.02",5,5,5,"555","Champion"
"15097.0","5","4932","1","248.08",5,1,2,"512","Potential Loyalist"
"17817.0","5","4932","3","387.68",5,3,2,"532","Loyal Customer"
"13021.0","5","4932","12","2584.40",5,5,5,"555","Champion"
"15854.0","5","4932","12","2974.65",5,5,5,"555","Champion"
"14759.0","5","4932","3","1625.97",5,3,4,"534","Loyal Customer"
"15053.0","5","4932","3","697.79",5,3,3,"533","Loyal Customer"
"12957.0","5","4932","12","3979.04",5,5,5,"555","Champion"
"17402.0","5","4932","13","2633.85",5,5,5,"555","Champion"
"13790.0","5","4932","1","348.80",5,1,2,"512","Potential Loyalist"
"15274.0","5","4932","2","716.57",5,2,3,"523","Potential Loyalist"
"14401.0","5","4932","14","4039.98",5,5,5,"555","Champion"
"18030.0","5","4932","3","220.70",5,3,1,"531","Loyal Customer"
"16642.0","5","4932","3","679.83",5,3,3,"533","Loyal Customer"
"16851.0","5","4932","3","342.45",5,3,2,"532","Loyal Customer"
"14075.0","5","4932","3","942.26",5,3,4,"534","Loyal Customer"
"14629.0","5","4932","3","939.21",5,3,4,"534","Loyal Customer"
"13230.0","5","4932","15","2763.41",5,5,5,"555","Champion"
"13001.0","5","4932","15","9797.92",5,5,5,"555","Champion"
"16904.0","5","4932","16","3754.27",5,5,5,"555","Champion"
"14777.0","5","4932","2","-17.45",5,3,1,"531","Loyal Customer"
"13417.0","5","4932","2","640.83",5,3,3,"533","Loyal Customer"
"13173.0","5","4932","2","353.65",5,3,2,"532","Loyal Customer"
"13985.0","5","4932","16","7024.53",5,5,5,"555","Champion"
"16200.0","5","4932","2","1080.62",5,3,4,"534","Loyal Customer"
"15640.0","5","4932","17","12433.34",5,5,5,"555","Champion"
"17920.0","5","4932","17","4204.10",5,5,5,"555","Champion"
"17404.0","5","4932","18","30300.82",5,5,5,"555","Champion"
"16746.0","5","4932","19","6694.31",5,5,5,"555","Champion"
"14219.0","5","4932","1","89.94",5,2,1,"521","Potential Loyalist"
"16597.0","5","4932","1","90.04",5,2,1,"521","Potential Loyalist"
"16592.0","5","4932","19","4073.28",5,5,5,"555","Champion"
"12683.0","5","4932","20","8221.09",5,5,5,"555","Champion"
"12646.0","5","4932","2","1346.97",5,3,4,"534","Loyal Customer"
"14060.0","5","4932","20","6135.38",5,5,5,"555","Champion"
"18198.0","5","4932","21","5083.06",5,5,5,"555","Champion"
"15290.0","5","4932","21","7803.77",5,5,5,"555","Champion"
"16968.0","5","4932","2","439.43",5,2,2,"522","Potential Loyalist"
"13311.0","5","4932","2","598.57",5,2,3,"523","Potential Loyalist"
"17706.0","5","4932","22","10097.37",5,5,5,"555","Champion"
"12925.0","5","4932","2","694.05",5,2,3,"523","Potential Loyalist"
"13083.0","5","4932","2","303.75",5,2,2,"522","Potential Loyalist"
"12841.0","5","4932","26","3876.40",5,5,5,"555","Champion"
"16149.0","5","4932","2","280.52",5,2,2,"522","Potential Loyalist"
"15358.0","5","4932","29","8234.80",5,5,5,"555","Champion"
"17254.0","5","4932","2","272.44",5,2,2,"522","Potential Loyalist"
"16684.0","5","4932","31","65892.08",5,5,5,"555","Champion"
"15856.0","5","4932","31","16173.67",5,5,5,"555","Champion"
"15690.0","5","4932","2","239.76",5,2,2,"522","Potential Loyalist"
"14194.0","5","4932","32","11216.75",5,5,5,"555","Champion"
"14096.0","5","4932","34","57120.91",5,5,5,"555","Champion"
"14793.0","5","4932","2","214.14",5,2,1,"521","Potential Loyalist"
"16811.0","5","4932","2","547.07",5,2,3,"523","Potential Loyalist"
"15572.0","5","4932","7","2552.86",5,5,5,"555","Champion"
"14198.0","5","4932","7","663.50",5,5,3,"553","Loyal Customer"
"17811.0","5","4932","51","7677.71",5,5,5,"555","Champion"
"16016.0","6","4931","10","1483.31",5,5,4,"554","Champion"
"14578.0","6","4931","1","168.63",5,1,1,"511","Potential Loyalist"
"17705.0","6","4931","10","1781.12",5,5,4,"554","Champion"
"17914.0","6","4931","1","336.43",5,1,2,"512","Potential Loyalist"
"12989.0","6","4931","19","6854.51",5,5,5,"555","Champion"
"16133.0","6","4931","46","14305.66",5,5,5,"555","Champion"
"17250.0","6","4931","2","384.52",5,3,2,"532","Loyal Customer"
"16571.0","6","4931","5","1285.22",5,4,4,"544","Champion"
"14673.0","6","4931","5","1736.40",5,4,4,"544","Champion"
"13323.0","6","4931","5","787.85",5,4,3,"543","Loyal Customer"
"15622.0","6","4931","16","3224.53",5,5,5,"555","Champion"
"17346.0","6","4931","16","2611.58",5,5,5,"555","Champion"
"12584.0","6","4931","18","1893.95",5,5,4,"554","Champion"
"13362.0","6","4931","5","3085.49",5,4,5,"545","Champion"
"18283.0","6","4931","16","2094.88",5,5,5,"555","Champion"
"14869.0","6","4931","3","721.95",5,3,3,"533","Loyal Customer"
"16495.0","6","4931","3","684.41",5,3,3,"533","Loyal Customer"
"16979.0","6","4931","8","1809.05",5,5,4,"554","Champion"
"14871.0","6","4931","4","522.38",5,4,3,"543","Loyal Customer"
"16076.0","6","4931","11","2173.53",5,5,5,"555","Champion"
"14655.0","6","4931","5","1930.15",5,4,4,"544","Champion"
"14868.0","6","4931","9","2939.64",5,5,5,"555","Champion"
"15992.0","6","4931","1","41.99",5,2,1,"521","Potential Loyalist"
"14298.0","6","4931","45","50862.44",5,5,5,"555","Champion"
"14572.0","6","4931","10","2803.69",5,5,5,"555","Champion"
"17728.0","6","4931","5","2515.68",5,4,5,"545","Champion"
"12753.0","6","4931","11","21024.01",5,5,5,"555","Champion"
"16201.0","6","4931","5","1821.52",5,4,4,"544","Champion"
"16764.0","6","4931","18","2758.25",5,5,5,"555","Champion"
"12478.0","6","4931","1","680.99",5,2,3,"523","Potential Loyalist"
"14110.0","6","4931","13","5669.65",5,5,5,"555","Champion"
"13709.0","6","4931","17","6249.11",5,5,5,"555","Champion"
"12716.0","6","4931","2","1053.49",5,3,4,"534","Loyal Customer"
"14113.0","6","4931","8","1377.92",5,5,4,"554","Champion"
"13755.0","6","4931","10","2154.68",5,5,5,"555","Champion"
"12362.0","6","4931","13","5154.58",5,5,5,"555","Champion"
"15157.0","6","4931","5","1869.50",5,4,4,"544","Champion"
"18225.0","6","4931","17","5361.02",5,5,5,"555","Champion"
"13255.0","6","4931","3","390.66",5,3,2,"532","Loyal Customer"
"15061.0","6","4931","55","54228.74",5,5,5,"555","Champion"
"12766.0","6","4931","7","6989.63",5,5,5,"555","Champion"
"14293.0","6","4931","4","1046.56",5,4,4,"544","Champion"
"14825.0","6","4931","12","2226.91",5,5,5,"555","Champion"
"12877.0","6","4931","12","1535.77",5,5,4,"554","Champion"
